Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Armenia,ARM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.69223670055078,5.4039877892631,5.15630201301508,4.95444360301417,4.80655599606723,4.71205231461584,4.66888244974698,4.67561852340518,4.72006518766588,4.78777077841446,4.87459265460443,4.96846867092047,5.05774271136871,5.14540774776922,5.23502249255056,5.32084879321782,5.36485620962577,5.35258267096146,5.30352679470122,5.28214782419304,5.27127853859237,5.19750834715822,5.09799743546295,5.01652964290895,4.9378098691072,4.85823657723884,4.8013147801226,4.78552029130064,4.81585633918259,4.89872498620429,5.06775165024341,5.31745294968022,5.7525466762919,6.35151697671742,6.93653945033748,7.4566870083171,7.88328305226207,8.27986972201181,8.60009394087584,8.8496428803714,9.14660843411173,9.55277603916158,10.0057434964312,10.428801746382,10.8083562803615,11.1165828607505,11.3035413260602,11.3129067684454,11.153010652063,10.9145543744196,10.7247572394866,10.6448924244267,10.6601563201715,10.7083857139631,10.7767290281828,10.923814112631,11.1448655565615,11.4171755495395,11.7116892663124,12.0453317121053,12.343281529839,12.600194715032,12.9151582271286,13.2110458915952
American Samoa,ASM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.63752638768161,2.5791778568145,2.50962531693117,2.45828875788132,2.44784545494641,2.46736878084211,2.48182138343933,2.50568101836025,2.51620207698915,2.49483402528958,2.47728996688313,2.46613155122943,2.45753781857799,2.46162502417667,2.4952380952381,2.54342537300737,2.5968824059548,2.65554863864225,2.73527376872456,2.82180253709152,2.87940745312862,2.90461373550299,2.92904408605231,2.97758539880345,3.01590251413704,3.04320585113865,3.06746198023219,3.10182544209926,3.14914593603118,3.19864574804718,3.25042881646655,3.29351321999916,3.3218797475453,3.33938076915409,3.34530057950089,3.33932257817876,3.31843271762865,3.28170413156249,3.2502914147849,3.23478168112644,3.27766491658532,3.38717168972981,3.50674272495465,3.61853941952414,3.71273188074202,3.78243283819348,3.83772805080311,3.88234455473776,3.92097155549187,3.95296066849157,4.04591832115665,4.22438997732055,4.43116959386298,4.66337073658482,4.90685669397374,5.14202503876849,5.37664251739418,5.61392625906254,5.85069290982842,6.08357067458025,6.36536278046281,6.7191467750127,7.1036273181428,7.5503461627491
Antigua and Barbuda,ATG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.85141089509559,3.97152458436505,4.15362210149035,4.36117513502356,4.54248947399632,4.67483741870936,4.76851205674923,4.82069941378613,4.83449824069799,4.82223162381109,4.91185928480105,5.13680112468909,5.40431788284454,5.7046719094837,6.02027833933046,6.3386017951409,6.65129701075876,6.94773928361715,7.23002568767226,7.49836636898279,7.75663631079248,8.01057767399423,8.2681176198194,8.51633966797056,8.72037914691943,8.88281649146166,9.00562413945999,9.07875394864417,9.10762701874337,9.08875571452259,9.02142976064947,8.90245634,8.7198875854948,8.5085459008645,8.30833676179078,8.1142714680628,7.90602127522033,7.71044150141444,7.55118246159158,7.43417971533872,7.36063648013669,7.31309731953884,7.27165333887216,7.21842740485851,7.16213898716328,7.10773076415799,7.06292491687757,7.04065896406541,7.0387881126978,7.06461691991494,7.15361489911569,7.29740999861002,7.46504698601879,7.64666806715532,7.85106742522391,8.11104027558747,8.44513110071247,8.79869124994473,9.12720234036469,9.47314846738577,9.86324935217647,10.2789418401932,10.728672985782,11.2387545477439
Australia,AUS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.52529367084101,8.52857350875578,8.54165351356783,8.54635161887849,8.53328202847339,8.51797454663567,8.49744468075654,8.47005961380698,8.42831175660409,8.37994715043263,8.3468068467645,8.34279122484106,8.39225274665807,8.48009625196534,8.57631088375742,8.70867610446503,8.87782623104055,9.04480748541813,9.22055727607621,9.41117942673364,9.58720013868296,9.72941900176344,9.84144792639255,9.94522959063031,10.06636854,10.2243073779751,10.4247620340801,10.6177888202243,10.7764121450643,10.9123421502248,11.0586596122525,11.2374625014965,11.4135225482218,11.5793590567599,11.7247788628465,11.8465581022787,11.9629320621902,12.0692816029257,12.1659872192484,12.2516780952874,12.3380926593329,12.4439665253031,12.5526508705762,12.6574144611296,12.7707524793261,12.8849948927024,12.9925124181303,13.0875642584234,13.1772880283573,13.314903986414,13.529289383836,13.7988147123359,14.0880460046549,14.366324406492,14.6343933904119,14.8994580007134,15.1508163000494,15.3876130191621,15.6409676060892,15.9450637793133,16.3387202762794,16.7491873637801,17.0750320469828,17.384024966198
Austria,AUT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.2196965805502,12.4113585022419,12.6031635248028,12.7709543601426,12.9720244408636,13.1721229118283,13.3659226566183,13.5665508767349,13.7498282953949,13.9188311118844,14.067032228331,14.2046322390778,14.3329892291913,14.4625279107852,14.6410226999553,14.8591615277725,15.0284217360215,15.1794644231117,15.3291978811048,15.4396575353445,15.3927133755127,15.0994654,14.724573368677,14.3658720225976,14.1562480635924,14.1869931542987,14.3437817685561,14.5478558425511,14.7435870393187,14.877388758723,14.9539928677502,14.9688996202209,14.9358219452659,14.9463189703997,15.0330145984804,15.1506262985717,15.2515706581197,15.3345185988588,15.4000415242756,15.4281221570092,15.4406416730563,15.4633865658572,15.4618807713017,15.474203955826,15.733576999106,16.2126667286006,16.6795154741016,17.0280423461531,17.2809727927874,17.531366290654,17.6592449706019,17.7360671109115,17.9497049255533,18.1994460470678,18.3880563664351,18.4613708048616,18.4999156835518,18.6103296736393,18.7625828458159,18.9402993578561,19.169788839314,19.462852720957,19.7897509199721,20.1640196753077
Azerbaijan,AZE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.63422298379255,4.52208388968599,4.42489952014515,4.34360460548413,4.27672729743448,4.22267349961007,4.1806115258516,4.15117168130466,4.12980412070131,4.10980536617777,4.09277858600757,4.08018957871617,4.07118302780149,4.06452240793528,4.05833396892624,4.04974406269461,4.02070232456499,3.97026394575421,3.92052611674501,3.87719935249498,3.83247748602461,3.78188970064539,3.71824594394351,3.70333879302537,3.69541600662006,3.69744699615659,3.69794178119314,3.6862657704251,3.72152083922317,3.81600636755616,3.96225209605706,4.12327454627287,4.29952685605027,4.54722508916774,4.77938117936473,4.97343567532807,5.08910632153158,5.14512479269889,5.2215267155789,5.33117732714695,5.53451830632131,5.78604312856253,6.04989098481306,6.29424572021051,6.46555531919555,6.5616695016824,6.58699884518871,6.5061421994455,6.32768505626164,6.09540702445719,5.88788457841308,5.74281423702079,5.67836231395076,5.68448285422061,5.71573681116396,5.79496249814157,5.94640301373228,6.14013559399226,6.3688767423245,6.62764113456588,6.88336854345971,7.14668283701474,7.52651403008595,8.01054873196477
Burundi,BDI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.15743015981688,3.16392418870675,3.17568177500071,3.19453075189366,3.20779539541505,3.21220080496816,3.21669629206081,3.22341692191633,3.22939355760154,3.23680957798176,3.24417759013945,3.24792914694829,3.25215243311163,3.25584975156361,3.25662353869846,3.25725936703566,3.25643005532853,3.25020255009153,3.23800135501025,3.22616943378541,3.19885767873777,3.16594517669022,3.14050954951414,3.11416540718546,3.08772111442992,3.06028405600469,3.02974150363555,2.99044177959603,2.93905692412195,2.88134084689492,2.82176514360658,2.75850183481108,2.6915766258282,2.6490780174826,2.61254510638048,2.55534001196113,2.49966827309521,2.46312134248824,2.43888582517066,2.41820640191013,2.39968866464349,2.38453114955237,2.37315145917814,2.36381297613165,2.3545698224619,2.34294180313706,2.32911978843428,2.31501981040139,2.30164419196352,2.28916087477985,2.27387364154931,2.25646219820625,2.24089845847407,2.22888601056743,2.21231245750205,2.22313846109284,2.26939910143298,2.31607727699591,2.36073843584262,2.40126821487113,2.43506478066639,2.4618792599411,2.48584998345669,2.51029451549531
Belgium,BEL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.9882608226103,12.1249335705412,12.2827636791905,12.3908857348736,12.512004448212,12.6619951419476,12.8253324100126,13.0051858739178,13.1415077511078,13.2527808012931,13.3735101831893,13.4906514,13.6215629055954,13.7572770626984,13.8809924930715,13.9882941702888,14.0676342551277,14.1702631078695,14.2947167,14.4011248994852,14.4150225374164,14.2769947909122,14.0407474807544,13.7657344131176,13.6316239672416,13.7482651781885,13.9756023664852,14.2154932245926,14.4694314245624,14.7050446869358,14.9251307704231,15.13592762,15.3164193821871,15.4823377315292,15.6651308661309,15.8987212034015,16.1441707588075,16.3631919731779,16.5453246127201,16.686600633842,16.8052483305967,16.899389905001,16.9798372646478,17.0709725854981,17.1755814921989,17.2201996099681,17.1587511616051,17.0787754073517,17.0686641068395,17.0993251555047,17.1172634557158,17.2510605141588,17.4894292316249,17.7203816464754,17.9621509816265,18.1637094668899,18.356666180316,18.584903433857,18.8086209996758,19.029838081816,19.224020193227,19.4520520478909,19.7671927585206,20.1452749547016
Benin,BEN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.00007309459473,5.88192197397413,5.77256097104476,5.67122945839057,5.57588138770556,5.48555151388575,5.39818364455745,5.31312771993845,5.23185256097199,5.15365353972229,5.07780116324101,5.00376981826238,4.93123629694696,4.85985059826478,4.78767679969833,4.71407296728659,4.6395924801455,4.5643604745195,4.48845703734054,4.4108745030972,4.33098418419612,4.24940451530802,4.16786957404569,4.08765831467234,4.00942419297602,3.93361631330897,3.86106488828811,3.79173003805241,3.72584685909895,3.66339448346502,3.60323310951345,3.54522509184987,3.49032475803885,3.42498841249673,3.36728119352298,3.32808824089139,3.29121073177867,3.25606257164364,3.22269490551461,3.1911581880323,3.16257337862881,3.13676702308318,3.11300616324057,3.09230804226425,3.07660997654887,3.06525755228356,3.0582434033241,3.05634294690991,3.0576316800647,3.06062207980442,3.0637865803098,3.06346377988044,3.05798219733542,3.052923551,3.04630456372929,3.03762600146945,3.03144387791543,3.02784602376455,3.02828051946374,3.03327124628391,3.0399645176738,3.04703492033387,3.06253123069402,3.08788133145022
Burkina Faso,BFA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.64079323302685,2.69174856607285,2.74054855689566,2.78872646285808,2.83741907100021,2.88689764318945,2.93769507933759,2.99013507942027,3.0430771096124,3.09513915479224,3.14643377613762,3.19670693705447,3.24473723249853,3.29058528632035,3.33514857664122,3.37799380535623,3.41859541272499,3.45561065799352,3.48755208630456,3.51377773408177,3.5342696019135,3.5494661197033,3.55949574650381,3.56391077413722,3.5618746707439,3.55324159216554,3.53869746271865,3.51882067500845,3.49374104705583,3.46362446650806,3.42840132928552,3.38942493968896,3.34749483489178,3.30230933577587,3.25380850151297,3.2024731574373,3.14979646333489,3.09657119669134,3.04345899850756,2.99231654001146,2.94366827915754,2.89887329004691,2.85967163283763,2.82495773753888,2.79361922993636,2.76554037150187,2.74056302942588,2.72033046832556,2.70720266287537,2.70124271601541,2.70027542426055,2.70084614559149,2.69625414483231,2.66998914803269,2.62943594437597,2.5964842899372,2.57349738145185,2.5594856886159,2.55480791737547,2.55918669789944,2.56884154873602,2.57917814320124,2.59465547584363,2.62071297835956
Bangladesh,BGD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.916683521,2.89818688576359,2.88712174487027,2.88317625235641,2.88742345125891,2.89860097536132,2.91632264025869,2.94060730036406,2.96906006206309,3.00023185528099,3.02919560926363,2.98887576039808,2.95883452722436,3.00423302074675,3.05211222973668,3.1096958415959,3.17544912913627,3.240405733,3.30230348426156,3.35870669520534,3.40778641997091,3.44259869825406,3.46310519897016,3.47853791960866,3.49135734505086,3.50087091440152,3.50793728708405,3.51269284012218,3.51394543394092,3.51008192633429,3.50089256635609,3.48431341198764,3.4642372412599,3.44699748888875,3.43124598694538,3.41881553864805,3.41280605074175,3.41304079304443,3.4200599917461,3.43512488596031,3.46140181652951,3.49633577880817,3.53929895087049,3.59350455333156,3.65582722732927,3.72492189621939,3.80177383950799,3.88738601724917,3.98311546121115,4.09030396109955,4.20925466072201,4.34377354171206,4.48905587386876,4.62684307316426,4.75656753138087,4.90260142194805,5.07223834276104,5.25888905067487,5.45814402305543,5.66255837053046,5.83513578,5.97381333056883,6.13515765182076,6.32054805417649
Bulgaria,BGR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.45116338045383,7.64358867767658,7.81301333300035,7.94929878144318,8.10384707922872,8.35937799549682,8.6545352219161,8.868289055,9.10150456870791,9.34288283259002,9.60327233238657,9.89316771321077,10.1633320852631,10.4109248671897,10.6385530859733,10.877368418066,11.107996375338,11.3398649310151,11.4450307823126,11.5808716880423,11.8438927363751,11.8181763970638,11.5003570173545,11.1850956287219,11.1240539624002,11.3626586614761,11.6995105354858,12.0212891762883,12.3214346326364,12.7003936325227,13.1738371740457,13.6355241503453,14.0777994136183,14.4685315701244,14.7940145546157,15.106656548898,15.3906735631313,15.6643485744731,15.9715401247783,16.3015880148188,16.5832606245132,16.8018233571951,16.9942797215828,17.1203407509562,17.2259508118662,17.3371204434747,17.4502054502091,17.5726463867662,17.7279116045502,17.9095144284968,18.1472285711578,18.5190836074404,18.9492680312808,19.3546939511256,19.7757387242757,20.209781460636,20.5760516337296,20.8699557799437,21.1708879702475,21.4794589439076,21.6867892994918,21.7032217425472,21.6972972212748,21.8324383446666
Bahrain,BHR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.64597906059736,2.63277757308678,2.62226162398452,2.61419509814961,2.60994964296033,2.61418059801061,2.62596184886987,2.64089808743233,2.6837758421421,2.74915325090968,2.80127308353554,2.79088212158182,2.71815788115029,2.63962870123766,2.56487454397791,2.49220633872682,2.42275811362942,2.35436652675794,2.28306396054212,2.20740557419768,2.13801105080109,2.10695965988799,2.11379067528893,2.12711532366542,2.13739704134244,2.14693597764649,2.15288195560913,2.14851535417718,2.13625348749503,2.12435467574184,2.11539899746793,2.11292828960542,2.13227420978789,2.17098325454705,2.2161875034605,2.25649082468283,2.28091680318374,2.28475733367521,2.27103528741996,2.25827912195517,2.24991617886124,2.22235556403228,2.18260496744539,2.15721899822009,2.14879475627753,2.14426487555275,2.13167266226833,2.11532005239241,2.1058459633082,2.10821933490508,2.15047426568769,2.23517644407025,2.30275679662058,2.45568933577155,2.62539913226817,2.58876355273245,2.53748590518773,2.61201960870313,2.77238869129833,3.00446835284136,3.27889246478774,3.46416063514661,3.49895236846893,3.63800440284889
"Bahamas, The",BHS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.72000653386865,3.63961472049232,3.570636418,3.51662262097759,3.48729580012436,3.47749093452922,3.47282306907551,3.46928210911646,3.46584278184592,3.46694310066805,3.47088762930347,3.47983044897489,3.50437377266583,3.55095596914204,3.61591880862171,3.69892155484776,3.79554455330149,3.89994387585156,4.01366639777798,4.13421577841602,4.25693415589191,4.38138829192632,4.50825803984806,4.62937042932425,4.74014871606322,4.83875427605331,4.92629200132797,5.01060379598716,5.09330150723593,5.17666407919507,5.26935670035098,5.37240276278715,5.4786711293442,5.59158644811294,5.7166898812515,5.8529959099187,5.99932085624355,6.15576859057553,6.32293067146952,6.50253117823375,6.69368659965723,6.90284166473481,7.13088108463455,7.37044403226888,7.62238729538351,7.88484242237434,8.14438464298529,8.38935909173885,8.62447137206611,8.88440230423638,9.15675109360437,9.40550777582594,9.63700114123784,9.84963834565236,10.0400734505543,10.2099019972933,10.3648833736411,10.5142323008566,10.66759184,10.8243628610412,10.9764122643595,11.0919512681237,11.2521177194159,11.4979577684286
